date	mi_mu	mi_sigma	r_mu	r_sigma	m	mi_mu_afa	mi_sigma_afa	r_mu_afa	r_sigma_afa	m_afa
1953-10-01	4.826135374103698e-05	0.016733371722841932	9.54812241296043e-05	9.836426577022996e-05	9.358800464698997e-05	4.388619652750699e-05	0.01781037975147012	0.00011212979178569212	0.00010568101666347027	0.00010904692998808948
1953-11-01	7.724341697819606e-05	0.01766339457591142	0.00010440365159139358	9.373003948743395e-05	0.0001004175206446114	5.179840502396804e-05	0.017881766142801084	0.00011227382571610224	0.00010804647746357888	0.00010903645712204762
1953-12-01	-8.352379422575955e-07	0.017772664249807637	0.00010772854390715114	9.696828627093782e-05	0.00010561849841264184	6.353853901006174e-05	0.017978677389863203	0.00011224820410004393	0.00011119683884332738	0.00010879014031272473
1954-02-01	3.489494601996614e-05	0.01581469758259049	8.446225648520187e-05	6.286700587342714e-05	8.201806622548281e-05	7.220160392875849e-05	0.01795414496508462	0.00011034645134697525	0.00011187463015822805	0.00010673328176834758
1954-03-01	2.25681956045257e-05	0.019065414405550762	0.00012335743751165857	0.00013182399509306179	0.00012006468464476183	7.835672171306815e-05	0.017953612568899577	0.00010921264396682089	0.00011246354196143876	0.00010552177940951376
1954-04-01	8.416676551600316e-05	0.01709543377561996	9.67219240583461e-05	8.48114994204033e-05	9.19533955451857e-05	8.200389236299077e-05	0.017977080201308067	0.00010884678195958089	0.00011296357425295947	0.00010515563323622326
1954-05-01	-3.5366933213754814e-06	0.01945232244513847	0.00013144614803496562	0.00015952922553727426	0.00013135454514563025	8.314311587852632e-05	0.018024547862310097	0.00010924886532525521	0.00011337472703279017	0.00010563484324847604
1954-06-01	0.00023491435594280436	0.019075645194728055	0.00011889810792762196	0.00013339296177033373	0.00011142221389669371	8.177439225967481e-05	0.018096015551905664	0.00011041889406384389	0.00011369700030093092	0.00010695940944627217
1954-07-01	0.0002091371429665412	0.018371136478668462	0.00011028957347542818	0.00013568296107426366	0.00010334153808188757	7.789772150643622e-05	0.018191483270094764	0.00011235686817534691	0.00011393039405738164	0.00010912933182961158
1954-09-01	8.63064260036629e-05	0.01932496205586817	0.00012731496192212082	0.0001402233095173574	0.00012479937806982838	8.308439994088283e-05	0.0182996074366263	0.00011371526856227976	0.0001163474931469012	0.00011051700807906479
