date	mi_mu	mi_sigma	r_mu	r_sigma	m
1950-12	-0.5732848845609653	1.0436598547143043	1.4100814378351714	0.4260925753238414	1.5196428063197556
1951-01	-0.12548435516731823	1.1316220580518963	1.196705652331939	0.5304295061359738	1.4014128136310477
1951-03	-0.5435249974276128	1.1691971045094056	1.5199488106169006	0.4529508348438688	1.5948406889209539
1951-04	-0.4378791501564907	1.1511459727388995	1.3141920381270724	0.5297881790959599	1.468918468369839
1951-05	-0.5588222069887214	1.076075193130177	1.4073512677749582	0.41470852408252645	1.5846150089147555
1951-06	-0.5225454208249727	1.0897987887657246	1.4089686187297474	0.44353955493576264	1.5860445331823287
1951-07	-0.3913628965578878	1.0825157134702692	1.354582340319603	0.47227726266704706	1.4532229948300774
1951-09	0.14874200651318478	0.9844716470726917	0.7821222021023904	0.44419325715405344	0.7876408784042217
1951-10	-0.25444272107936305	1.1927764789104653	1.1646492059890512	0.5182467816899348	1.2762456504180368
1951-11	-0.6494608723231411	1.124677509156027	1.5343072787643635	0.4104622514443919	1.640708565284478
1951-12	-0.7263166013685478	1.0889840999927358	1.5587833055842575	0.39223043316340156	1.5890986906823754
1952-01	-0.41051879202804276	1.3161976365457941	1.3970813120841354	0.6507751065984573	1.4739826971335404
1952-02	-0.34934680729134987	1.1413632436618313	1.2975174670353542	0.48481189527594265	1.604803611877984
1952-03	-0.4197047174726582	1.1359456052410044	1.347839386246334	0.553523034182732	1.5073684851092337
1952-04	-0.7393718686228647	1.3146005731587618	1.471103041197909	0.514272422639083	1.583510379328515
1952-05	-0.5386907037977658	1.1814055045431644	1.3507975377909	0.43064786948787237	1.4859636435250823
1952-09	-0.43129471202245623	1.065569462173051	1.0020134055976084	0.6076698003081922	1.2296583628116504
1952-10	0.1815009241668098	0.9876871516881499	0.8303914433779138	0.5551429467711814	0.8389557042484639
1952-11	-0.6541371308950198	0.9447502826424322	1.5850859573118172	0.3588467275887627	1.6482943836200386
1952-12	-0.6322479065157884	0.9256340891079353	1.5187463447943987	0.363307287932413	1.6142267696204478
1953-02	-0.5150328546414676	0.9980867861552922	1.353698984079989	0.3792041718684788	1.44896131221721
1953-03	-0.3223452181179907	0.9731602325301395	1.2284069038763363	0.40922692949086037	1.352142353355294
1953-04	-0.2930446592270489	0.9941404672010555	1.2261500382002906	0.4520603274549322	1.300738709735562
1953-05	-0.19560108092468775	1.044133897050912	1.029043626532437	0.5762071240521358	0.9223929455508977
1953-06	-0.23650123933680806	1.0866127082595072	1.2159336833846581	0.598530638104227	1.1474028779488687
1953-07	-0.49095296878524186	1.0182598066425945	1.4147937751299327	0.39954156068764946	1.54263318160125
1953-09	-0.2366834705612294	1.0623088633006568	1.197521220347294	0.44108315850380425	1.373283503602129
1953-10	-0.4183291060870029	1.007401579274266	1.4032995686186134	0.4559851727268758	1.5393152521118016
1953-11	-0.6355989611334621	0.9771872009259974	1.5806705268080186	0.37577294535048744	1.6565604514915842
1953-12	-0.64713705091885	0.9437848476246565	1.586359163678354	0.36856479359153166	1.6836832438555487
1954-02	-0.5148538570404363	1.1244632462538748	1.3877736849075115	0.45613730499784166	1.4957769928530376
1954-03	-0.3911068713746301	1.0641352542572486	1.2595039244772437	0.4355541725864206	1.4689484967698792
1954-04	-0.48333783651897344	1.0539649330475998	1.3027933695848217	0.46629904108518244	1.461729976232968
1954-05	-0.026885209292403102	0.9903333273933985	0.9622137670119161	0.49506771141718264	0.9620959750304011
1954-06	-0.45409395010637543	0.9955623754808308	1.3881512624206314	0.452066456503528	1.5701799275410495
1954-07	-0.4626690456545069	1.0171471753096166	1.4061590906878207	0.47016766368126234	1.6126927865641307
1954-09	-0.27947628351943493	1.0242091901895123	1.1805960083227252	0.5704029725800477	1.135435441702706
1954-10	-0.4621544552356301	1.0615856132061816	1.4122893794685765	0.42421300570174686	1.599440340341982
1954-11	-0.6548018999441632	0.9510329401644082	1.5862947263408542	0.3723420847766842	1.6512258498618813
1954-12	-0.6376413661334739	0.9390549664810052	1.5378319296414455	0.36389827003087344	1.6194630074180671
1955-02	-0.44593092554568575	0.9960685393035265	1.3706100700462727	0.49230030895767657	1.5391898009829434
1955-03	-0.4568071038385306	1.0335357820158269	1.3825991537770288	0.5211791532611035	1.5631425074622194
1955-04	-0.2066485012436434	1.0080980290172352	1.1514672121102738	0.4772717717958447	1.2708433771186451
1955-05	0.012000791149177995	0.9322338946421456	0.9501893299334081	0.4037270404914626	1.0989137444786456
1955-06	-0.4865520142038152	1.0626054141298402	1.4887975930782933	0.5304813627571091	1.629823642799722
1955-07	-0.43980085327806945	1.0528927508750143	1.3377181598126928	0.4371286312775216	1.5376029612413384
1955-09	-0.15588840429874748	0.9497360743201151	1.0778110439383222	0.46846151306440653	1.1507780554418614
1955-10	-0.43910901872768393	1.0369204981989824	1.4465993888991107	0.48866752532627306	1.5857586496108078
1955-11	-0.5994858306543127	0.9418611373654906	1.518739081488734	0.4073349923301906	1.5996229746626205
1955-12	-0.6329142101058806	0.9259949374520265	1.537525274644114	0.3664193376427193	1.6340992329906454
1956-01	-0.2316837490075694	1.0581397669894579	1.009333471331418	0.5288566086967591	1.1156217212258583
1956-02	-0.5070175681934455	1.0001444972959612	1.4226837825511567	0.4824173755124919	1.5693239752357728
1956-03	-0.3789613293483972	0.9693718710868375	1.2815123839084002	0.47072942799741835	1.4686452425418486
1956-04	-0.31647784728543976	1.0005045181943122	1.3082998505481018	0.46364931274320065	1.4583380352172188
1956-05	-0.2767011304248722	1.1302447291851503	1.2113382660140333	0.5560612703004915	1.3303560778815557
1956-06	0.07173745421176761	1.1292710786908595	0.9610948980166975	0.7819609284307373	1.2892638992512644
1956-09	-0.03567931332610164	1.0231100601434326	0.7190624786654062	0.6696727714064653	1.202555525544732
1956-10	-0.2910677582465374	1.0557577518859607	1.408243952091936	0.4829681579241924	1.2874216199207067
1956-11	-0.5749709088451985	0.9838103919877562	1.4987168683134546	0.4104048883671218	1.6378696882906334
1956-12	-0.5720170109611569	0.9671766659520408	1.4851049025781935	0.3531781602026076	1.6152871224629746
1957-01	-0.4870966882442123	1.039119080779461	1.3209273069334597	0.4746812747703901	1.4976608277413366
1957-02	-0.4540972183227794	1.0100303726986224	1.3687054438588178	0.4504058184719754	1.520291044659663
1957-03	-0.47099003596319355	0.9686576575896673	1.3776484186281375	0.3876345549129687	1.483369854515899
1957-05	-0.2876323792600961	1.1401845911318877	1.2500436625922267	0.5976482569282516	1.583886815782962
1957-06	-0.41620594147698786	0.9536209161691638	1.3327699453840514	0.4077315375617098	1.4032267781872212
1957-07	-0.33580791591536385	1.0536258841915551	1.2776790203865285	0.5205119265278711	1.463365346922801
1957-09	0.1391644010326278	0.918085833878309	0.8822203251717016	0.42912837012990035	0.8475031349384956
1957-10	-0.4869832382008214	0.9442723236429775	1.429829296730225	0.3775223836928188	1.4636170244397433
1957-11	-0.5737263170106118	0.9725129792414972	1.508486196611684	0.42113293889965353	1.60263444578555
1957-12	-0.562732541297218	0.9504868343224584	1.4026313624315243	0.3523308720306674	1.4868592311007593
1958-01	0.010738419850403788	0.9809046005096501	0.9836450143358844	0.4688258813842104	1.077455743548868
1958-02	-0.5035240547552526	0.9902997301147562	1.440164270568756	0.4483469182327922	1.587142530610596
1958-03	-0.34038330485175655	1.017859196762542	1.2461635157199944	0.5431013059070273	1.4434825064538832
1958-04	-0.2508218246794638	0.9980148043655056	1.1087953239853703	0.4751062323759707	1.320578006564379
1958-05	-0.049938399268371916	0.9775627102320844	0.8441477366985206	0.4784558684809563	1.0300915535592972
1958-06	-0.4525415422171921	1.020725465833729	1.3284493984565557	0.5031816390809419	1.5713119496850758
1958-07	-0.35546737707373	1.0601496760938454	1.300922096231741	0.490882035961686	1.5541148663328896
1958-09	-0.5341732689392732	1.192189568147131	1.4004074803554278	0.6456201685767395	1.5620196438517286
1958-10	-0.48177130208733426	0.9759137467120009	1.3831546395579226	0.38272623008306345	1.5149590592690059
1958-11	-0.6449409594895518	0.9578513543384524	1.5839952611708659	0.36441993596101124	1.6505563335645248
1958-12	-0.45926842510807564	0.9624451378349869	1.3382154521040603	0.42037447390144894	1.5316815199782328
1959-02	-0.6515976698737668	1.043537294223017	1.5875747538139173	0.42461288906642447	1.6965490349982857
1959-03	0.09509771282512006	1.0431746872900158	0.8359469625733345	0.5204904506355743	1.1214546396912641
1959-09	-0.5290817596416939	1.0888959297034688	1.4068186787080863	0.5239392560884121	1.5600982230989335
1959-10	-0.4433803878096658	1.0109035430085065	1.3247508650816782	0.49667001625718044	1.566664880310108
1959-11	-0.655623546255615	0.9588802782768324	1.5700888339458356	0.40085843807861016	1.6018324857441433
1959-12	-0.620609527273332	0.9384639413884681	1.4959622886590953	0.37372305174029563	1.5846638182482797
1960-01	-0.13864249068370557	0.9722058353309161	1.078959725631537	0.5237967144809146	1.1430613637024465
1960-02	-0.41715194710522757	0.9653685815304361	1.3611456902621073	0.3453839835486111	1.4473082816767209
1960-03	-0.4081743946836648	0.9847403540347156	1.3300564313174805	0.41637704961326816	1.4651723223828526
1960-04	-0.4575140083175262	1.0156898096524545	1.245157591951706	0.37236117069707253	1.2641156984837234
1960-05	-0.5520750429611386	1.018015048348393	1.3837350361486649	0.431578912547448	1.4769541499580503
1960-06	-0.3588985484816063	1.0266479808286844	1.3080605691898548	0.41030552401752934	1.4955731205499443
1960-07	-0.43752026868046195	0.9688700610846491	1.3295074098927828	0.37977283311226356	1.3992319750445457
1960-09	-0.3154648050646733	1.015749126856941	1.1311032530072511	0.4731090741003208	1.171167677948527
1960-10	-0.3803788980800083	0.968241591374479	1.3066267802874605	0.5025906787342779	1.3052455039059188
1960-11	-0.5650449901334632	0.9670487555249859	1.4883103443494243	0.3969260573894885	1.5928481196666895
1960-12	-0.5920736166219517	0.9849424683898828	1.5466560293674634	0.3963308495843803	1.6330850390957878
1961-01	-0.35473078686609477	0.9465374787212906	1.2156120232911451	0.34690703985563814	1.4223184404260085
1961-02	-0.2653090535972561	1.074305480934482	1.2808112731754535	0.47806683073581174	1.484367786883431
1961-03	-0.4756624795170144	0.9584318609723301	1.4135572121645108	0.3780237354546262	1.5064933144869128
1961-04	-0.33423001565687244	1.0229353504455203	1.1311485923574347	0.4760363057606922	1.4119552182975454
1961-05	-0.3463696973463626	1.0049378468064705	1.2266241607747532	0.4497418109044043	1.3615601087187348
1961-06	-0.3556623431132914	0.9904693419436073	1.2512424969631661	0.4471696221451543	1.4675209155230702
1961-07	-0.33199944980233287	0.9983880270843296	1.1843556529773764	0.39492626894774446	1.4044509898548303
1961-09	0.10024389953336914	0.9913019194695079	0.6483598955133761	0.8346496227248262	1.5247111918957017
1961-10	-0.3794737717697165	1.0496079997837604	1.3605881038559435	0.4940615541973713	1.5110359438623115
1961-11	-0.6187733957897776	0.9869182063826416	1.4932411519430688	0.4420780498174513	1.5952387303731586
1961-12	-0.5329873000893671	0.973794526776023	1.4309623617582552	0.41009851950885956	1.6024530699910886
1962-01	-0.3312242601628416	0.9861051169714788	1.282526972599175	0.4350053085836296	1.5311355064454124
1962-02	-0.2595953037221126	0.9410166720196499	1.1890140698912253	0.44559634786567714	1.3145165032958928
1962-03	-0.44354374353008597	0.998099806208664	1.371230665965172	0.41407230120596383	1.532231098196778
1962-04	-0.14599133120496513	0.9897416036058191	1.0200667855469197	0.5382103772578678	1.3863985194132433
1962-05	-0.5010789860203712	0.9936841628429268	1.3127414480329513	0.4625586621166867	1.4946611787724937
1962-06	-0.23614742703901254	0.9734877012740509	1.2521277899973398	0.45907264890512317	1.398015803531071
1962-07	-0.38476205290062804	0.9935784536541316	1.2761077721545302	0.40174823769247564	1.3746029825770238
1962-09	-0.17517460111295505	1.0410402441165088	1.0973520635835683	0.42952636471950445	1.2608668417819362
1962-10	-0.5445218151438951	0.9235745011223582	1.4755444494234642	0.3367196231566305	1.5488046641012918
1962-11	-0.5679115678137184	0.9825267157918313	1.4937878206038417	0.42927678885173526	1.599848433560609
1962-12	-0.5870517754091346	0.9674386059876368	1.512941969886558	0.3662616490078605	1.6095936418518497
1963-01	-0.486906119886468	0.9934482669817759	1.4277029231274296	0.4160901297215258	1.576439376348567
1963-02	-0.5627478996757997	1.0452424410393113	1.4535729563410094	0.45803011646245007	1.5429816018284144
1963-03	-0.46223338667034236	0.9664496681901681	1.318636095539703	0.46398638905018297	1.4545184513981737
1963-04	-0.5702797454574332	1.030434299544104	1.396130111986579	0.4644935520757821	1.5103140629286547
1963-09	-0.14002895041647223	1.0622631120766701	0.7891788232271686	0.6787757944842088	1.173850543853573
1963-10	-0.6009164077079427	0.9900577342627079	1.539150174199205	0.37553331117269684	1.6290925771082345
1963-11	-0.6972738180483183	0.9649450360155272	1.6582152722273593	0.3716747903708742	1.684971593449823
1963-12	-0.6188777833578829	0.9831841364730487	1.529823693438447	0.384735554551621	1.6032038651098837
1964-01	-0.28285530345871307	1.0790650163546416	1.1290409709185183	0.5080291147106516	1.334601261586527
1964-02	-0.5590506809001918	1.05893293723869	1.446927352342509	0.48284357547420276	1.6068913536033091
1964-03	-0.38193244486688704	1.0638404290665366	1.2843695871941334	0.5395951699192875	1.4302086757488013
1964-04	-0.49163526488623777	1.0783127486632504	1.354241036304472	0.44407262817272225	1.540002567866468
1964-05	-0.4010879572412044	1.0027388179974168	1.2892682671477276	0.4756545630660044	1.4297360823579295
1964-06	-0.43108278278134127	0.9631457561616682	1.316961928893249	0.4249374510533635	1.4883042048693071
1964-07	-0.32880228117543236	0.9991673134885352	1.2333200260806503	0.35342097735743977	1.3183479863541117
1964-09	-0.20304386867830468	0.9258678584492207	0.9287477310826042	0.4901498542283366	1.0271665255423603
1964-10	-0.6086341822228691	0.9667615076580244	1.5507166194194453	0.3751279993742155	1.6246227379147806
1964-11	-0.5859274670593612	0.9487883543311809	1.5020908082301567	0.3866191520795607	1.5822523844982816
1964-12	-0.6009544323179176	0.9498066178378914	1.5129059956668043	0.37353609856880665	1.6207229914875303
1965-01	-0.3959425910677308	1.0257637143564342	1.225849906006942	0.47588442053487556	1.3120916462737142
1965-02	-0.6404772978914237	1.0216940942503627	1.5185360273584148	0.40440520013104103	1.5894812111691594
1965-03	0.1129224340576901	0.8697622498160016	0.7605079432793869	0.5918400225415101	0.8276449119435205
1965-04	-0.38072662498184884	1.0606105594926905	1.4142944027604363	0.5224531643171939	1.4165636904926036
1965-05	-0.3470285124115587	1.112837540497028	1.146411395387602	0.5146750056621255	1.364633670977572
1965-06	-0.3752225546954855	0.9754109288848078	1.2451552447004381	0.41025631455959094	1.4087789266680308
1965-07	-0.3643392124861661	1.0033983273071083	1.2482702397924494	0.5122357085068375	1.4166429914506662
1965-09	-0.22375993108671857	1.0348545425544937	1.1175233620270424	0.5408002193537859	1.3386245214665629
1965-10	-0.5391710845651665	0.983745767243371	1.5045821578457896	0.4117605273100221	1.5837480772785737
1965-11	-0.5757687785717187	0.9541244653348379	1.468258202948504	0.40058922196457475	1.5826899230568476
1965-12	-0.5579687231634607	0.969467594573429	1.4939787934479305	0.4259424160664182	1.6267928979702198
1966-01	-0.3002472817625807	1.0123649425391603	1.1733242309213556	0.4310867974906896	1.3465906362245317
1966-02	-0.5497755834970781	1.009451979493653	1.4568681174532565	0.391485154377346	1.5767307287061316
1966-03	-0.41892427695813983	0.9716718833804615	1.2604057243211124	0.39943119134604715	1.3650464254034562
1966-04	-0.397484072201523	1.1460450136926348	1.1968140925963833	0.547564091806843	1.4398353744004475
1966-05	-0.20703656610743804	0.9817526787073353	1.0929696815304621	0.5014130661305314	1.3166040719209622
1966-06	-0.3579255149808942	0.8752090293541847	1.1073480640665652	0.40972282821338135	1.2877995016322836
1966-07	-0.4044025933404194	0.9552978733650968	1.2522981677527125	0.39528141972641334	1.303702283395967
1966-09	-0.11243441389019487	0.9599981656863315	0.9909479853931022	0.4797230620296973	1.0452040911780491
1966-10	-0.4308576087354583	1.0073571366814649	1.358019568921912	0.49473479894759725	1.443187722869401
1966-11	-0.1219165256178385	1.0979417867987253	1.1325805478600932	0.5546561589024422	1.1048328388015567
1966-12	-0.6179077397426588	0.9651274830002834	1.497828820862491	0.41361218949444034	1.5752559368972712
1967-01	-0.5217088795952628	0.9347604712166806	1.3729203871130435	0.4035803474352588	1.484330371974886
1967-02	0.17328421014997814	1.3095290550815386	0.8527062352084817	0.8022082730434517	1.2098788205928053
